"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"X5",2023,"Middle East","Black","Petrol","Manual",1.8,44587,85501,1593,"Low"
"M3",2017,"North America","Black","Diesel","Manual",1.9,104280,70455,4921,"High"
"X6",2023,"Asia","Grey","Diesel","Manual",2.3,48428,91510,2203,"Low"
"7 Series",2022,"South America","Red","Petrol","Automatic",3.4,32680,98210,2135,"Low"
"X1",2023,"Africa","Grey","Hybrid","Manual",3.5,20642,91421,3410,"High"
"X5",2019,"Europe","Blue","Electric","Automatic",3.6,96885,82521,3805,"High"
"M3",2017,"Asia","White","Hybrid","Manual",3.5,133820,61137,6322,"High"
"i3",2010,"South America","White","Hybrid","Manual",3.2,227900,38074,7997,"High"
"X6",2020,"Middle East","Silver","Electric","Manual",4.3,105691,85241,2519,"Low"
"5 Series",2024,"Africa","Red","Diesel","Manual",4.8,22650,106986,1245,"Low"
"X5",2014,"Africa","Red","Petrol","Manual",2.4,166527,71738,5982,"High"
"i8",2016,"South America","Blue","Hybrid","Manual",2,155468,60284,5845,"High"
"i8",2021,"Asia","Silver","Diesel","Automatic",3,37769,99967,865,"Low"
"i8",2024,"Asia","Black","Electric","Manual",1.6,39559,87778,2469,"Low"
"3 Series",2020,"Middle East","Red","Diesel","Manual",4.6,82278,83731,3147,"Low"
"X6",2021,"Europe","White","Electric","Automatic",2.3,48537,87401,223,"Low"
"X3",2024,"Asia","Black","Petrol","Manual",3.4,13414,92153,3520,"High"
"7 Series",2020,"Middle East","Black","Electric","Automatic",1.9,78313,73766,4740,"High"
"X1",2024,"South America","Blue","Electric","Automatic",3.4,30591,101539,796,"Low"
"3 Series",2021,"Africa","Grey","Electric","Manual",1.6,80028,77367,5652,"High"
"3 Series",2022,"Middle East","White","Diesel","Manual",4.2,40935,91094,2666,"Low"
"7 Series",2024,"Middle East","Red","Diesel","Automatic",4.8,51434,95925,2897,"Low"
"3 Series",2010,"North America","Red","Petrol","Manual",2.6,213546,47352,5491,"High"
"X5",2014,"Asia","Blue","Diesel","Manual",2.4,172997,58421,5510,"High"
"7 Series",2021,"South America","Grey","Hybrid","Automatic",3.1,83200,81965,2851,"Low"
"i8",2020,"North America","White","Hybrid","Automatic",3.7,83389,81678,2468,"Low"
"i3",2022,"North America","Blue","Diesel","Manual",2.2,89150,75716,2934,"Low"
"X5",2016,"Middle East","Black","Petrol","Manual",4.3,136028,69626,7271,"High"
"3 Series",2017,"South America","Blue","Electric","Manual",2.2,91126,75529,4109,"High"
"X5",2024,"South America","Silver","Electric","Automatic",1.5,1000,99802,1675,"Low"
"7 Series",2021,"Europe","Grey","Electric","Automatic",3.3,54041,90533,402,"Low"
"M5",2019,"Europe","Blue","Hybrid","Automatic",1.9,122792,77932,4193,"High"
"5 Series",2021,"Asia","White","Diesel","Manual",3.9,57469,76439,3635,"High"
"3 Series",2024,"Europe","Grey","Petrol","Automatic",2.1,2000,102095,100,"Low"
"X1",2024,"Europe","Red","Electric","Automatic",4.4,1000,111475,1556,"Low"
"M3",2024,"Asia","Silver","Diesel","Automatic",3.1,23096,90848,3058,"Low"
"M3",2022,"South America","Blue","Hybrid","Automatic",3.5,52173,91277,1554,"Low"
"M3",2017,"Asia","Grey","Hybrid","Manual",2.2,113989,63677,4424,"High"
"X1",2022,"Middle East","Blue","Hybrid","Automatic",2,60004,90395,2361,"Low"
"X1",2018,"South America","White","Electric","Automatic",3.7,97024,82604,5194,"High"
"X1",2018,"Africa","Grey","Petrol","Automatic",2.4,111590,82231,2439,"Low"
"X3",2020,"Asia","Blue","Hybrid","Manual",2.9,82898,81726,3554,"High"
"3 Series",2021,"Middle East","White","Electric","Manual",3.2,73667,88621,2158,"Low"
"M5",2020,"South America","White","Petrol","Manual",2.3,73963,85574,2631,"Low"
"X6",2012,"South America","Black","Hybrid","Manual",4.3,204120,56202,6053,"High"
"X1",2014,"North America","White","Diesel","Manual",4.8,155535,67800,5338,"High"
"i8",2019,"South America","Grey","Petrol","Automatic",3,88632,87414,1530,"Low"
"3 Series",2016,"Middle East","Red","Electric","Automatic",4.7,160102,70386,3873,"High"
"X3",2021,"Africa","Blue","Electric","Manual",4.6,66339,86591,3635,"High"
"M5",2013,"Africa","Blue","Petrol","Manual",2.1,186948,46982,5938,"High"
"X3",2023,"Asia","Black","Electric","Manual",2.1,44119,78827,3764,"High"
"i3",2023,"Africa","Black","Petrol","Manual",3.2,14959,100534,2702,"Low"
"X6",2013,"Europe","Red","Electric","Manual",3.3,178186,56624,5094,"High"
"5 Series",2021,"North America","Red","Electric","Manual",2.7,57188,89803,2799,"Low"
"7 Series",2019,"Asia","White","Hybrid","Automatic",2.6,97127,75493,4221,"High"
"3 Series",2022,"Middle East","Red","Diesel","Automatic",3,30915,89914,2671,"Low"
"7 Series",2017,"South America","Grey","Electric","Automatic",3.9,172027,70645,1359,"Low"
"X6",2014,"Africa","White","Diesel","Manual",1.8,136753,67135,4287,"High"
"3 Series",2013,"Asia","Blue","Hybrid","Automatic",4,158385,70117,5622,"High"
"3 Series",2024,"Europe","Blue","Diesel","Manual",4.7,23703,117311,2398,"Low"
"M3",2022,"South America","Red","Electric","Manual",4.2,35345,109051,1508,"Low"
"i3",2020,"Africa","Grey","Diesel","Manual",2.2,58603,77952,3472,"High"
"X1",2017,"Europe","Red","Hybrid","Automatic",1.8,139474,72988,4436,"High"
"X6",2021,"Asia","Blue","Petrol","Automatic",3.2,39076,94213,2215,"Low"
"i8",2024,"South America","Red","Hybrid","Manual",4.8,42988,92571,2697,"Low"
"i8",2021,"Middle East","Grey","Electric","Automatic",4.4,61625,89038,4331,"High"
"3 Series",2021,"Middle East","Silver","Electric","Automatic",3.5,45435,95464,1992,"Low"
"X6",2018,"Asia","Blue","Petrol","Automatic",2,93479,69272,5035,"High"
"X3",2012,"Middle East","Blue","Hybrid","Manual",4,234977,63004,6123,"High"
"X1",2018,"Middle East","Blue","Diesel","Automatic",4.3,117723,82091,712,"Low"
"3 Series",2021,"North America","White","Electric","Manual",4.8,72293,98092,1083,"Low"
"3 Series",2021,"South America","Grey","Diesel","Manual",3.6,93221,87617,2262,"Low"
"X6",2019,"South America","Silver","Petrol","Manual",3.3,68299,88215,3302,"High"
"5 Series",2020,"Europe","Black","Petrol","Manual",3.7,78082,88565,1863,"Low"
"i8",2017,"Europe","Red","Electric","Automatic",4.8,133939,88153,4161,"High"
"M5",2024,"Africa","Red","Petrol","Manual",3.7,1000,108590,1387,"Low"
"i8",2012,"Asia","Silver","Electric","Automatic",2.4,176822,59932,6090,"High"
"i8",2018,"North America","Silver","Petrol","Manual",3.7,139828,71044,4440,"High"
"i8",2023,"South America","Blue","Petrol","Automatic",4.6,1071,99113,2150,"Low"
"X1",2013,"South America","Black","Diesel","Manual",3.5,190918,55025,4098,"High"
"M5",2017,"Africa","Blue","Diesel","Manual",3.3,116814,83517,2416,"Low"
"5 Series",2017,"Europe","Blue","Hybrid","Automatic",4.1,133507,77214,5535,"High"
"X1",2024,"North America","Black","Electric","Automatic",3.8,27597,112740,100,"Low"
"i3",2024,"Asia","Grey","Hybrid","Manual",1.7,1000,97942,2542,"Low"
"X5",2018,"South America","Blue","Diesel","Automatic",4,88147,89013,830,"Low"
"i3",2022,"Africa","White","Hybrid","Manual",2.9,33590,90523,4422,"High"
"i3",2023,"South America","Red","Diesel","Manual",4.8,1000,101167,1507,"Low"
"X5",2024,"Europe","Silver","Diesel","Automatic",4.9,26670,100173,832,"Low"
"X3",2015,"North America","White","Diesel","Automatic",3.1,189084,62585,4686,"High"
"M3",2021,"Asia","Grey","Petrol","Manual",4.9,92083,91910,3548,"High"
"7 Series",2015,"Middle East","Grey","Petrol","Automatic",2.6,154666,68003,4426,"High"
"X6",2015,"Asia","Blue","Petrol","Automatic",3.9,179581,67437,4165,"High"
"5 Series",2020,"Europe","Black","Diesel","Manual",1.8,77507,80070,4252,"High"
"i3",2022,"North America","Grey","Hybrid","Manual",2,56453,89128,4588,"High"
"i3",2023,"Europe","White","Petrol","Manual",4.5,56866,96329,945,"Low"
"7 Series",2023,"Europe","Silver","Hybrid","Manual",4.6,1000,104503,2296,"Low"
"3 Series",2023,"South America","Silver","Petrol","Automatic",3.4,75762,93050,3364,"High"
"M3",2023,"Asia","White","Electric","Manual",2.7,45627,88446,4311,"High"
"M5",2021,"Europe","Red","Hybrid","Manual",3.1,67408,95815,2145,"Low"
"X3",2022,"South America","Grey","Diesel","Automatic",4.5,88686,90936,3507,"High"
"7 Series",2023,"South America","Blue","Petrol","Automatic",2.2,48703,94373,3229,"Low"
"X1",2016,"South America","Grey","Petrol","Manual",2.5,163974,58464,6600,"High"
"X5",2024,"South America","White","Diesel","Manual",4.2,1000,96813,933,"Low"
"M3",2021,"South America","Grey","Hybrid","Automatic",4.8,80579,97178,2406,"Low"
"i3",2024,"North America","Black","Electric","Manual",1.8,1000,92762,1306,"Low"
"5 Series",2024,"Europe","White","Petrol","Automatic",4.3,37883,106547,2732,"Low"
"i8",2015,"North America","Grey","Hybrid","Automatic",3.8,160049,68393,4613,"High"
"X6",2016,"Asia","White","Hybrid","Automatic",2.3,128122,75165,4013,"High"
"X5",2022,"South America","Black","Hybrid","Manual",4.1,53311,100981,207,"Low"
"X1",2016,"Asia","Black","Petrol","Manual",4,103373,84406,5876,"High"
"X1",2021,"North America","White","Hybrid","Manual",2,55995,81024,3929,"High"
"5 Series",2013,"Asia","Grey","Hybrid","Manual",3.3,167552,59318,5647,"High"
"X1",2022,"Africa","Red","Hybrid","Automatic",4.2,47144,103635,1994,"Low"
"X1",2019,"Middle East","Red","Petrol","Automatic",2.2,86566,83206,3465,"High"
"X5",2023,"Middle East","Red","Petrol","Manual",3.1,28470,95936,2336,"Low"
"i8",2018,"Middle East","Blue","Hybrid","Automatic",1.9,129307,70281,4976,"High"
"7 Series",2024,"South America","Blue","Electric","Automatic",2.6,34365,88528,1597,"Low"
"i3",2022,"North America","White","Diesel","Automatic",2.3,59883,95038,3645,"High"
"X3",2022,"Middle East","White","Hybrid","Automatic",3.3,59888,92816,2770,"Low"
"X5",2013,"Africa","Blue","Hybrid","Automatic",2,170767,66197,5739,"High"
"3 Series",2024,"North America","Silver","Petrol","Automatic",2.8,30427,103022,3294,"High"
"5 Series",2018,"Africa","Silver","Electric","Automatic",2.5,105269,67370,4242,"High"
"X5",2024,"Europe","Red","Diesel","Automatic",4.1,1000,106466,2721,"Low"
"M5",2020,"Middle East","Black","Hybrid","Manual",3.9,90396,87033,5003,"High"
"5 Series",2023,"Africa","Silver","Hybrid","Automatic",1.8,20292,95801,1694,"Low"
"X3",2015,"North America","Black","Diesel","Manual",4.8,143141,72367,4287,"High"
"i3",2019,"North America","Silver","Hybrid","Automatic",4.1,98271,81433,4262,"High"
"X6",2017,"South America","Grey","Hybrid","Manual",3.7,132160,73755,2835,"Low"
"i8",2017,"Africa","Black","Electric","Automatic",3.2,105666,70921,3960,"High"
"M5",2018,"Europe","White","Diesel","Manual",2.1,102261,81577,5360,"High"
"i3",2021,"Africa","Blue","Petrol","Automatic",4.9,63328,101131,2393,"Low"
"5 Series",2015,"Middle East","Blue","Petrol","Automatic",1.5,142147,68822,2767,"Low"
"M3",2019,"North America","Black","Hybrid","Automatic",3.9,79489,94160,4132,"High"
"X1",2010,"North America","White","Diesel","Automatic",3.3,256888,49396,6322,"High"
"M5",2019,"Europe","Blue","Petrol","Manual",4.7,75790,91287,2070,"Low"
"X1",2013,"Middle East","Blue","Petrol","Manual",2.8,151180,59583,5170,"High"
"i8",2016,"Europe","Red","Petrol","Automatic",3.3,123349,71380,2258,"Low"
"X6",2014,"Middle East","Grey","Hybrid","Manual",4.1,236360,53858,4560,"High"
"M3",2021,"North America","Grey","Diesel","Manual",1.7,71461,82641,2863,"Low"
"X5",2015,"South America","Silver","Petrol","Manual",1.7,160552,60393,7662,"High"
"3 Series",2024,"Africa","Grey","Diesel","Manual",2.2,16763,85161,3048,"Low"
"X1",2018,"South America","White","Petrol","Automatic",2,113379,71552,4733,"High"
"i8",2019,"Asia","Black","Electric","Manual",1.5,89735,77274,4233,"High"
"7 Series",2022,"Asia","White","Diesel","Automatic",3.7,58430,96574,2088,"Low"
"i3",2013,"Asia","White","Hybrid","Manual",4.3,196866,58928,4579,"High"
"M3",2024,"Europe","Red","Diesel","Manual",4.8,21688,114146,1308,"Low"
"i3",2014,"South America","Red","Diesel","Automatic",3,167242,67354,3541,"High"
"7 Series",2023,"Asia","White","Diesel","Manual",2.5,29475,92830,4307,"High"
"M5",2023,"Asia","White","Petrol","Automatic",4.5,21549,103397,315,"Low"
"i8",2014,"Middle East","White","Petrol","Manual",4.5,197950,54030,4809,"High"
"7 Series",2015,"Asia","Silver","Electric","Automatic",3.7,120190,71457,4351,"High"
"7 Series",2014,"Europe","Red","Electric","Automatic",2.5,156246,71598,5568,"High"
"X3",2023,"Africa","Black","Electric","Automatic",4.7,26925,102927,1066,"Low"
"5 Series",2014,"South America","White","Diesel","Manual",2.1,219947,55042,3786,"High"
"X6",2018,"Europe","White","Electric","Manual",1.7,120084,72707,4542,"High"
"5 Series",2011,"Europe","Black","Hybrid","Automatic",4.3,232507,57066,5532,"High"
"M5",2022,"South America","Grey","Petrol","Automatic",3.5,65165,103093,2722,"Low"
"i3",2018,"Africa","Black","Electric","Manual",2.4,106532,75684,3542,"High"
"7 Series",2014,"Asia","Silver","Hybrid","Manual",3.8,185294,60964,5758,"High"
"X6",2020,"South America","Grey","Hybrid","Manual",4.2,49659,91373,3189,"Low"
"3 Series",2013,"Asia","Red","Petrol","Manual",4.5,208506,62333,5754,"High"
"5 Series",2013,"South America","White","Diesel","Automatic",2.5,204521,52152,4793,"High"
"7 Series",2022,"Europe","Black","Petrol","Manual",1.6,13217,86301,2209,"Low"
"3 Series",2020,"North America","Blue","Hybrid","Manual",3.3,73533,86219,2801,"Low"
"X1",2019,"Asia","Grey","Petrol","Automatic",4.5,119572,76754,4954,"High"
"X3",2024,"South America","Silver","Petrol","Automatic",2.2,13690,100044,2017,"Low"
"X3",2019,"Europe","Red","Diesel","Manual",3,118073,73644,2089,"Low"
"X1",2024,"Asia","Red","Electric","Automatic",2.4,51120,97366,540,"Low"
"M5",2018,"Asia","Black","Diesel","Manual",1.5,114701,64058,4528,"High"
"i3",2023,"Middle East","White","Hybrid","Automatic",4.6,59356,96252,1064,"Low"
"M3",2023,"North America","Blue","Electric","Automatic",2,35566,95923,2331,"Low"
"X6",2023,"Africa","Blue","Hybrid","Automatic",4.2,26865,105249,1671,"Low"
"X3",2015,"Asia","Grey","Electric","Automatic",2.7,168592,69069,6094,"High"
"3 Series",2019,"South America","Blue","Diesel","Automatic",2.5,104688,70627,4224,"High"
"7 Series",2024,"North America","Silver","Electric","Automatic",4.8,20257,108114,600,"Low"
"X3",2018,"Europe","Black","Diesel","Manual",3.8,110593,68523,6832,"High"
"M3",2020,"Middle East","Black","Electric","Manual",3.9,86977,86190,2601,"Low"
"7 Series",2024,"North America","Black","Diesel","Automatic",4.2,11855,98766,3032,"Low"
"i8",2017,"South America","Silver","Petrol","Manual",2.7,137352,70466,4158,"High"
"5 Series",2024,"Europe","Blue","Electric","Automatic",3.5,34414,91241,2099,"Low"
"M3",2022,"Middle East","Grey","Electric","Automatic",2.4,62821,78987,4082,"High"
"7 Series",2012,"Europe","White","Diesel","Automatic",4.4,211295,61187,4392,"High"
"i3",2017,"Asia","Red","Hybrid","Automatic",3.6,136243,82322,2900,"Low"
"X3",2020,"South America","Red","Diesel","Manual",2.4,68494,82225,686,"Low"
"3 Series",2020,"Africa","Blue","Diesel","Automatic",4.6,91246,94953,1503,"Low"
"i8",2022,"North America","Red","Diesel","Manual",3.5,75148,73842,3303,"High"
"M5",2021,"Africa","Silver","Diesel","Automatic",3.2,57373,87746,4678,"High"
"M3",2020,"Asia","Silver","Petrol","Manual",1.6,92688,75262,5521,"High"
"M3",2020,"Africa","Blue","Hybrid","Automatic",4.7,91978,91798,2287,"Low"
"7 Series",2018,"North America","White","Petrol","Manual",4.8,78629,83973,949,"Low"
"5 Series",2021,"South America","White","Electric","Manual",3.5,55972,96633,1146,"Low"
"X3",2020,"Asia","Blue","Diesel","Automatic",3,88887,85402,5267,"High"
"i3",2017,"North America","Blue","Diesel","Automatic",2.8,130711,75581,3340,"High"
"X6",2023,"South America","Blue","Hybrid","Automatic",2.4,72398,89827,1432,"Low"
"X6",2020,"Africa","Silver","Hybrid","Manual",3.5,89842,84564,4155,"High"
"M3",2020,"Africa","Blue","Electric","Manual",1.9,43084,83518,4206,"High"
"X5",2019,"Asia","Black","Diesel","Automatic",4.7,122869,90955,2118,"Low"
"7 Series",2024,"Asia","Grey","Hybrid","Automatic",2.1,38369,100767,3257,"Low"
"M3",2018,"Europe","Grey","Electric","Manual",4.1,141409,83341,2670,"Low"
"X5",2018,"Africa","Red","Diesel","Manual",2.6,109306,69697,7650,"High"
"3 Series",2016,"Asia","Grey","Petrol","Manual",2.3,154046,61525,5226,"High"
"M5",2015,"Asia","Grey","Hybrid","Manual",3.5,155690,62550,4405,"High"
"X3",2024,"Europe","Grey","Electric","Automatic",4.2,18764,111361,1907,"Low"
"M3",2014,"Asia","Blue","Hybrid","Automatic",4,185176,73520,3581,"High"
"5 Series",2019,"Africa","Grey","Hybrid","Manual",2.3,109592,73186,4454,"High"
"X3",2022,"South America","Blue","Hybrid","Manual",2.7,17006,91978,3422,"High"
"X5",2021,"Europe","White","Electric","Manual",4.5,84731,83723,2638,"Low"
"X5",2024,"Europe","Silver","Electric","Automatic",4,1000,111543,1206,"Low"
"X3",2018,"Asia","Silver","Electric","Manual",4,121059,83711,4033,"High"
"X3",2014,"South America","Grey","Diesel","Automatic",2.4,158305,65118,3520,"High"
"i3",2017,"Africa","White","Hybrid","Automatic",4.3,93047,77681,4835,"High"
"X6",2020,"North America","Red","Petrol","Manual",2.8,74335,72731,4354,"High"
"X3",2020,"Asia","Black","Hybrid","Automatic",2.9,85684,87043,972,"Low"
"i8",2019,"Europe","Blue","Hybrid","Automatic",2.5,90205,80105,3475,"High"
"i3",2016,"South America","Red","Hybrid","Manual",1.9,150160,74894,2972,"Low"
"5 Series",2023,"Middle East","White","Diesel","Manual",3,59644,91196,4952,"High"
"X3",2016,"Africa","White","Electric","Manual",1.6,138338,68749,3416,"High"
"X6",2021,"Africa","Silver","Diesel","Automatic",3.1,89081,94886,915,"Low"
"3 Series",2018,"Asia","Black","Electric","Automatic",4,87613,86215,1410,"Low"
"3 Series",2016,"Middle East","Red","Petrol","Manual",4.9,131343,81862,2228,"Low"
"X5",2024,"Europe","Black","Hybrid","Manual",1.8,34342,92032,2314,"Low"
"3 Series",2020,"Asia","Silver","Diesel","Automatic",2.5,41026,81387,5290,"High"
"X5",2022,"Africa","Grey","Petrol","Manual",3.2,46423,93326,1125,"Low"
"X5",2019,"Asia","Black","Electric","Manual",2.1,130441,68432,6074,"High"
"7 Series",2022,"Europe","Black","Diesel","Manual",1.9,93430,87403,2469,"Low"
"i8",2020,"Europe","Silver","Petrol","Manual",3.1,40666,84868,2522,"Low"
"M5",2020,"South America","Red","Petrol","Automatic",3.5,57745,87892,4717,"High"
"M3",2023,"South America","White","Diesel","Automatic",4.4,17256,111928,483,"Low"
"5 Series",2015,"North America","White","Diesel","Automatic",5,177304,72104,3692,"High"
"X6",2012,"Africa","Grey","Hybrid","Manual",4.2,184735,68467,2658,"Low"
"3 Series",2023,"Africa","Black","Diesel","Automatic",2.3,39294,88441,1405,"Low"
"i3",2017,"Africa","Blue","Electric","Automatic",4.1,141138,80115,4878,"High"
"i3",2019,"Middle East","Blue","Hybrid","Manual",3.4,99876,76047,4234,"High"
"X5",2023,"North America","Red","Hybrid","Manual",3.1,32102,94564,4425,"High"
"M3",2014,"Asia","Red","Petrol","Manual",4.8,177296,62237,5248,"High"
"5 Series",2020,"Asia","Silver","Diesel","Automatic",4,69666,94449,2904,"Low"
"7 Series",2014,"Middle East","Grey","Petrol","Automatic",3.9,180813,70848,5095,"High"
"M5",2021,"Africa","White","Petrol","Manual",1.5,89889,73699,4437,"High"
"7 Series",2023,"Europe","White","Electric","Automatic",4.5,77958,101721,2763,"Low"
"3 Series",2023,"Asia","Blue","Electric","Automatic",4.3,42567,104295,1545,"Low"
