"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"i3",2022,"Europe","Blue","Diesel","Manual",1.8,70900,87557,4555,"High"
"5 Series",2019,"Asia","Blue","Diesel","Manual",4.1,82064,83701,2352,"Low"
"3 Series",2021,"Europe","Blue","Hybrid","Manual",4.6,63893,97566,2875,"Low"
"i8",2020,"Asia","Grey","Diesel","Automatic",4.8,75134,95273,1758,"Low"
"i8",2017,"South America","Blue","Electric","Automatic",3.7,120931,78374,4397,"High"
"7 Series",2023,"Asia","White","Hybrid","Manual",3.3,33981,105012,1234,"Low"
"X6",2012,"South America","White","Diesel","Manual",3.7,192626,51584,5263,"High"
"M3",2021,"Africa","Blue","Petrol","Automatic",1.5,51160,90120,1654,"Low"
"M3",2023,"Asia","Silver","Hybrid","Manual",3.8,32336,93296,3854,"High"
"i8",2020,"North America","Red","Electric","Manual",4,135529,77967,4099,"High"
"5 Series",2024,"North America","Silver","Electric","Manual",4,1000,109528,1526,"Low"
"M5",2019,"South America","Blue","Electric","Automatic",3.5,65128,88325,2467,"Low"
"5 Series",2020,"Asia","Red","Electric","Automatic",4,103614,80180,3804,"High"
"X1",2019,"North America","Red","Diesel","Manual",3.7,90023,78397,5228,"High"
"i8",2015,"Europe","Black","Petrol","Automatic",1.9,195900,60108,5566,"High"
"M3",2024,"Africa","Red","Diesel","Manual",4.6,20562,102732,1950,"Low"
"X1",2021,"North America","Black","Petrol","Automatic",3.7,57995,94405,4137,"High"
"X3",2016,"Europe","Blue","Petrol","Automatic",4,106858,81718,3102,"Low"
"X3",2022,"Europe","Silver","Electric","Automatic",2.7,36411,88123,2807,"Low"
"M3",2021,"North America","Blue","Petrol","Manual",4.7,93459,87254,4162,"High"
"3 Series",2023,"Middle East","White","Electric","Automatic",3.3,36084,96946,1209,"Low"
"X6",2019,"Middle East","Blue","Diesel","Automatic",3.9,106278,89555,3506,"High"
"X6",2019,"North America","Black","Petrol","Automatic",4.8,72198,111419,1597,"Low"
"M5",2015,"North America","White","Hybrid","Automatic",4.7,140494,76673,4245,"High"
"i8",2023,"South America","Silver","Hybrid","Manual",3.8,15743,94795,2313,"Low"
"X6",2022,"North America","Silver","Diesel","Automatic",2.1,18979,91269,3620,"High"
"i3",2015,"South America","Black","Hybrid","Automatic",4.8,168383,71976,4660,"High"
"X5",2020,"South America","White","Electric","Manual",4.9,66571,93989,2999,"Low"
"5 Series",2015,"South America","Grey","Hybrid","Automatic",1.9,165058,62842,4902,"High"
"i3",2020,"Europe","Black","Petrol","Automatic",3.1,77756,86730,2892,"Low"
"X3",2022,"Africa","Silver","Petrol","Automatic",3.4,54341,94186,1156,"Low"
"5 Series",2021,"Europe","Red","Electric","Automatic",1.8,69891,92235,1264,"Low"
"X5",2015,"Europe","Red","Electric","Automatic",2.2,150612,63384,6192,"High"
"i3",2019,"South America","Red","Electric","Automatic",3.4,77597,77083,5815,"High"
"M3",2017,"Africa","Blue","Hybrid","Automatic",4.9,98451,81099,2971,"Low"
"7 Series",2023,"Asia","Silver","Hybrid","Automatic",1.6,35796,91302,2547,"Low"
"X5",2024,"Africa","White","Diesel","Manual",4.7,28664,103380,1594,"Low"
"M3",2020,"Europe","Blue","Electric","Automatic",4.6,66374,93701,2035,"Low"
"5 Series",2018,"Middle East","Silver","Electric","Automatic",4.5,118945,88825,2450,"Low"
"3 Series",2024,"South America","White","Petrol","Automatic",2.8,29348,98301,519,"Low"
"7 Series",2019,"Africa","Blue","Electric","Manual",3.2,93156,86105,2991,"Low"
"X6",2016,"Middle East","Grey","Petrol","Automatic",2.9,124121,81466,4803,"High"
"M3",2020,"South America","Black","Diesel","Automatic",4.8,69775,91924,4390,"High"
"7 Series",2021,"Africa","Grey","Diesel","Automatic",3.3,80821,92497,2590,"Low"
"i3",2024,"North America","Blue","Diesel","Automatic",1.8,1000,90546,3426,"High"
"i3",2021,"South America","Silver","Hybrid","Manual",2.5,51769,89872,3205,"Low"
"X5",2018,"Africa","Black","Electric","Manual",3.1,136756,75307,2536,"Low"
"M3",2022,"North America","Black","Hybrid","Manual",4.8,41737,96470,2024,"Low"
"7 Series",2020,"Europe","Blue","Petrol","Manual",3.5,64459,91620,4160,"High"
"M3",2013,"Middle East","Red","Diesel","Automatic",3.9,215293,54105,6151,"High"
"X3",2022,"Middle East","Grey","Electric","Manual",1.8,49959,83224,1724,"Low"
"X5",2024,"Middle East","Red","Diesel","Manual",4.6,30187,102458,630,"Low"
"M3",2022,"Asia","Silver","Petrol","Automatic",3.4,81355,90383,2852,"Low"
"X1",2024,"Africa","Black","Petrol","Automatic",4.7,1000,98531,3360,"High"
"i3",2010,"Africa","Grey","Petrol","Automatic",3.1,226360,59035,5689,"High"
"M3",2024,"Asia","Red","Diesel","Manual",3.9,59678,92098,2280,"Low"
"3 Series",2019,"North America","Silver","Electric","Automatic",3.1,110057,88650,3568,"High"
"M5",2013,"North America","Blue","Hybrid","Manual",2,161777,54448,6185,"High"
"7 Series",2021,"North America","Blue","Petrol","Automatic",2.5,66245,89414,3140,"Low"
"7 Series",2023,"North America","Blue","Hybrid","Automatic",1.7,7055,94419,1863,"Low"
"7 Series",2013,"South America","Grey","Hybrid","Manual",3,196054,56395,5394,"High"
"M3",2020,"South America","Red","Petrol","Automatic",3.8,106391,89278,4171,"High"
"M3",2013,"Middle East","Blue","Diesel","Automatic",2.4,207695,57990,4215,"High"
"M5",2021,"South America","Black","Electric","Manual",3.2,84921,88852,2861,"Low"
"X6",2014,"Middle East","Silver","Hybrid","Manual",3.1,186395,64028,4104,"High"
"i3",2011,"Europe","Blue","Hybrid","Manual",3.4,227007,46844,5822,"High"
"i3",2020,"Africa","Blue","Electric","Automatic",2.1,76648,80563,3349,"High"
"M3",2015,"North America","White","Electric","Automatic",3.4,155485,70063,4489,"High"
"7 Series",2022,"Africa","Grey","Diesel","Manual",2.8,56854,94769,2619,"Low"
"i8",2012,"Africa","Red","Electric","Automatic",2.5,168387,67627,5618,"High"
"i8",2020,"Middle East","Black","Diesel","Automatic",3.6,75653,98511,2396,"Low"
"X1",2021,"North America","Black","Petrol","Automatic",2,81758,82809,3298,"High"
"i3",2022,"North America","Grey","Electric","Automatic",4.7,21115,104684,2188,"Low"
"3 Series",2022,"North America","Red","Hybrid","Manual",4.8,32528,95876,2018,"Low"
"i8",2023,"South America","Black","Diesel","Automatic",3.8,12148,108440,1875,"Low"
"X3",2010,"North America","Silver","Hybrid","Automatic",2.6,255050,38094,6452,"High"
"5 Series",2022,"Europe","Black","Diesel","Manual",3.7,38500,93520,1147,"Low"
"i8",2021,"North America","White","Diesel","Automatic",3.6,73677,92438,3274,"Low"
"i3",2012,"North America","White","Electric","Manual",2.9,222922,51679,4558,"High"
"7 Series",2011,"South America","Black","Hybrid","Automatic",2.5,233169,55053,7474,"High"
"M5",2022,"South America","White","Hybrid","Manual",2.1,22485,85425,4241,"High"
"M5",2022,"Europe","Blue","Electric","Manual",2.3,69647,87109,3272,"Low"
"i3",2013,"Asia","Blue","Diesel","Manual",3.8,230703,57298,5121,"High"
"i3",2020,"Africa","Red","Diesel","Automatic",4.6,99142,79227,3704,"High"
"7 Series",2014,"Africa","Silver","Electric","Automatic",2.8,135225,71311,3835,"High"
"M3",2019,"Asia","Red","Hybrid","Automatic",1.9,66473,85856,3360,"High"
"i3",2020,"North America","Blue","Petrol","Automatic",1.5,79794,83894,1972,"Low"
"X3",2015,"South America","Silver","Petrol","Automatic",2.9,135495,75596,1999,"Low"
"X5",2023,"Europe","Blue","Petrol","Automatic",2.3,78809,89333,1061,"Low"
"X3",2024,"Africa","Silver","Diesel","Automatic",2.6,14959,98440,192,"Low"
"M3",2019,"Europe","White","Hybrid","Manual",2.3,94106,79175,4802,"High"
"i8",2021,"Europe","Black","Petrol","Manual",3.8,58388,86825,3939,"High"
"3 Series",2013,"Middle East","Blue","Hybrid","Manual",3.7,154264,71550,4983,"High"
"X6",2019,"North America","Blue","Hybrid","Manual",4.7,98436,77064,4021,"High"
"7 Series",2019,"Asia","Grey","Petrol","Manual",3.9,101974,76760,5731,"High"
"M5",2018,"Africa","Silver","Electric","Automatic",2.1,147149,73636,3646,"High"
"M3",2021,"Africa","Silver","Diesel","Automatic",4.1,83761,91731,2425,"Low"
"i8",2023,"North America","Blue","Electric","Automatic",2.1,35116,99634,3375,"High"
"5 Series",2016,"Asia","Black","Electric","Automatic",3.5,122301,76978,2815,"Low"
"3 Series",2019,"Africa","Grey","Petrol","Manual",1.8,102733,87351,2208,"Low"
"X5",2020,"Europe","Red","Electric","Manual",1.7,78205,77702,5072,"High"
"X3",2023,"Europe","Grey","Hybrid","Manual",3.1,42602,94263,1783,"Low"
"5 Series",2011,"Asia","Grey","Hybrid","Automatic",1.9,211985,50649,6038,"High"
"M3",2015,"Europe","Red","Hybrid","Automatic",2.6,155171,72606,4796,"High"
"X6",2022,"Europe","Blue","Petrol","Automatic",2.7,55422,96220,3234,"Low"
"X3",2021,"Africa","Black","Petrol","Automatic",4.2,96596,92231,3724,"High"
"7 Series",2019,"North America","Grey","Petrol","Automatic",2.7,83504,82896,3016,"Low"
"M3",2020,"Middle East","Grey","Hybrid","Manual",3.2,107044,79995,3093,"Low"
"M3",2022,"Europe","Silver","Diesel","Automatic",4.2,21496,99324,839,"Low"
"i3",2024,"South America","Blue","Petrol","Automatic",2.2,1000,97652,1369,"Low"
"5 Series",2024,"North America","Red","Hybrid","Automatic",4.3,1000,101954,1288,"Low"
"3 Series",2018,"Europe","Black","Diesel","Automatic",4.4,90139,86890,4007,"High"
"M3",2014,"South America","Black","Petrol","Manual",5,170635,69840,5473,"High"
"M3",2019,"South America","Red","Hybrid","Automatic",3.1,120251,82921,4143,"High"
"3 Series",2020,"South America","Blue","Diesel","Manual",2.8,77432,78962,3000,"Low"
"7 Series",2020,"South America","Red","Diesel","Manual",4,75962,88449,2632,"Low"
"5 Series",2020,"North America","Grey","Hybrid","Automatic",1.7,101858,73922,2740,"Low"
"i8",2021,"Middle East","Silver","Electric","Automatic",1.6,110031,77120,2472,"Low"
"X3",2022,"Asia","Red","Petrol","Manual",2.7,49648,88512,2421,"Low"
"7 Series",2019,"Africa","Silver","Hybrid","Automatic",4.1,96869,84183,2929,"Low"
"M5",2021,"Middle East","Red","Electric","Manual",1.9,23173,96384,3754,"High"
"i8",2021,"North America","Silver","Electric","Manual",3.7,88937,84233,1940,"Low"
"3 Series",2014,"Africa","Silver","Hybrid","Automatic",2.4,193263,65969,4136,"High"
"i3",2013,"Africa","Grey","Petrol","Automatic",3.8,204587,62595,5996,"High"
"i8",2018,"Africa","White","Hybrid","Automatic",3.1,74228,86158,4724,"High"
"5 Series",2024,"Asia","Blue","Hybrid","Manual",1.9,1000,90609,2296,"Low"
"X1",2018,"Middle East","Black","Electric","Manual",2.4,81219,86451,3465,"High"
"X5",2021,"Middle East","Black","Petrol","Automatic",2.3,70025,97694,2913,"Low"
"M5",2019,"Middle East","Silver","Diesel","Automatic",2.1,118100,74984,4881,"High"
"X1",2014,"Europe","White","Hybrid","Manual",3.1,167143,62128,6443,"High"
"i3",2015,"Asia","Black","Petrol","Automatic",4.8,156941,72290,5047,"High"
"X5",2022,"Asia","White","Diesel","Automatic",3.8,45083,95552,2467,"Low"
"i8",2021,"Africa","White","Petrol","Manual",4.4,78305,94554,2874,"Low"
"7 Series",2024,"Middle East","Black","Petrol","Manual",4.9,80174,92636,2629,"Low"
"i3",2022,"Asia","Grey","Electric","Manual",3.4,30669,93126,1830,"Low"
"7 Series",2022,"South America","Blue","Petrol","Automatic",2.3,98454,79625,2373,"Low"
"5 Series",2024,"Middle East","Grey","Diesel","Manual",4.7,13063,106235,2163,"Low"
"7 Series",2022,"North America","Red","Hybrid","Automatic",3.9,10628,105691,1680,"Low"
"3 Series",2016,"South America","Blue","Electric","Automatic",4.9,136559,84755,2308,"Low"
"5 Series",2016,"Asia","Red","Electric","Manual",3.8,121332,74352,4438,"High"
"M3",2016,"South America","Blue","Electric","Manual",4.2,138081,76579,3991,"High"
"i8",2023,"North America","Blue","Diesel","Manual",4.6,44612,93028,2904,"Low"
"M3",2016,"North America","White","Petrol","Automatic",4.2,117736,84327,4139,"High"
"3 Series",2023,"South America","Silver","Electric","Automatic",3.5,35031,93539,3812,"High"
"X6",2023,"Africa","Grey","Diesel","Manual",3.2,15972,94998,1816,"Low"
"3 Series",2023,"South America","Black","Petrol","Manual",4.4,18376,94076,3866,"High"
"X1",2023,"Europe","Red","Electric","Manual",4.2,57856,91736,4497,"High"
"3 Series",2020,"North America","Grey","Diesel","Manual",2.8,82762,80977,3967,"High"
"X5",2018,"South America","Grey","Hybrid","Automatic",3.2,121805,72544,4965,"High"
"7 Series",2020,"Middle East","White","Petrol","Manual",3.7,83895,87534,2288,"Low"
"i3",2022,"Middle East","Red","Hybrid","Manual",1.6,53056,85189,3844,"High"
"3 Series",2023,"Middle East","Grey","Diesel","Automatic",2.4,20547,95730,1211,"Low"
"i3",2022,"South America","Grey","Electric","Manual",2.4,72261,85565,4027,"High"
"X3",2020,"Middle East","Grey","Hybrid","Manual",4.6,100663,89921,2779,"Low"
"X6",2024,"North America","Grey","Diesel","Manual",2.7,16258,99410,2222,"Low"
"5 Series",2022,"Europe","Blue","Diesel","Manual",3.4,64070,86367,2618,"Low"
"M5",2015,"Middle East","White","Hybrid","Manual",4.4,151024,66415,5645,"High"
"M3",2019,"Asia","Blue","Diesel","Manual",2.4,100604,69068,2276,"Low"
"X5",2022,"Middle East","Grey","Electric","Manual",1.9,51918,91409,2645,"Low"
"3 Series",2022,"North America","Silver","Diesel","Automatic",4.8,44538,106947,2568,"Low"
"X3",2016,"Asia","Red","Petrol","Manual",4,139377,77725,3361,"High"
"X6",2016,"Asia","Blue","Hybrid","Automatic",2.1,156814,63599,4729,"High"
"X5",2013,"Africa","Grey","Petrol","Manual",4.4,197392,63639,4108,"High"
"i3",2022,"Europe","Blue","Hybrid","Manual",4.3,82705,90974,1875,"Low"
"M5",2023,"Africa","Grey","Hybrid","Automatic",4.4,39620,105186,802,"Low"
"M3",2015,"Middle East","Blue","Hybrid","Automatic",2.5,177402,67615,5566,"High"
"X1",2021,"Asia","White","Electric","Manual",3.1,62694,86931,4668,"High"
"M3",2020,"Asia","Red","Petrol","Manual",3.9,83848,85509,3735,"High"
"i3",2011,"Middle East","Silver","Petrol","Manual",2.9,200929,47347,7638,"High"
"7 Series",2016,"Europe","Silver","Hybrid","Manual",1.7,128398,68568,5083,"High"
"X1",2023,"Middle East","Red","Hybrid","Manual",2,31475,97073,1339,"Low"
"X6",2022,"Asia","Blue","Petrol","Automatic",3.6,41106,98667,671,"Low"
"X1",2020,"Asia","Red","Electric","Automatic",2.8,78067,77058,3519,"High"
"X6",2015,"Africa","Red","Hybrid","Automatic",1.5,152366,58545,5719,"High"
"X6",2013,"Africa","Blue","Hybrid","Manual",4.2,170431,67812,4469,"High"
"M5",2022,"Africa","Grey","Petrol","Manual",3,38024,88050,2334,"Low"
"i8",2019,"North America","Silver","Hybrid","Automatic",2.6,83512,83910,3495,"High"
"X6",2020,"Middle East","Black","Electric","Automatic",4,98670,91511,4075,"High"
"M5",2016,"South America","Blue","Hybrid","Manual",3.1,157134,72991,3054,"Low"
"X5",2017,"South America","Silver","Petrol","Automatic",3.9,117674,77040,4663,"High"
"5 Series",2022,"Africa","Grey","Electric","Manual",1.5,65556,88076,3105,"Low"
"M5",2023,"Middle East","Silver","Hybrid","Manual",1.5,41295,91966,3079,"Low"
"X3",2017,"Middle East","White","Diesel","Automatic",3.5,155168,75138,4531,"High"
"5 Series",2023,"Europe","Grey","Electric","Manual",4.9,69241,82609,4359,"High"
"5 Series",2015,"Europe","Silver","Petrol","Manual",2.5,136818,69059,4832,"High"
"i8",2017,"Europe","Silver","Hybrid","Manual",3.9,125769,78940,1836,"Low"
"X3",2024,"Europe","White","Electric","Automatic",2.1,42218,96614,2526,"Low"
"M3",2022,"Africa","Red","Diesel","Manual",2.6,39552,86366,2940,"Low"
"7 Series",2015,"Europe","White","Hybrid","Manual",1.8,146455,69522,4561,"High"
"X5",2022,"Middle East","Silver","Diesel","Automatic",4.6,46162,97299,4588,"High"
"7 Series",2023,"Middle East","White","Hybrid","Automatic",2.6,1000,98116,1334,"Low"
"X6",2023,"South America","Black","Hybrid","Automatic",2.3,1000,98938,3263,"Low"
"X5",2010,"Middle East","Blue","Hybrid","Automatic",4.1,237886,54395,5679,"High"
"X1",2023,"South America","Red","Hybrid","Manual",2.2,59174,85984,3128,"Low"
"X5",2018,"Africa","Black","Diesel","Automatic",2.3,141539,72042,4401,"High"
"X5",2022,"Asia","Blue","Hybrid","Automatic",1.9,30558,96918,2034,"Low"
"5 Series",2024,"Middle East","Blue","Diesel","Manual",4.9,34745,98847,3104,"Low"
"X1",2024,"South America","Blue","Petrol","Automatic",2.4,1838,106236,840,"Low"
"i8",2019,"Africa","Blue","Electric","Automatic",5,88724,88041,3312,"High"
"i3",2014,"North America","Black","Petrol","Automatic",2.1,208415,59240,4217,"High"
"M3",2023,"Middle East","White","Petrol","Automatic",1.6,35245,84312,2727,"Low"
"X3",2020,"Middle East","Red","Petrol","Automatic",4.6,92636,96879,788,"Low"
"X1",2020,"Asia","Red","Diesel","Automatic",3.5,60341,87937,2859,"Low"
"i3",2020,"Africa","White","Diesel","Manual",2.7,94224,85525,4838,"High"
"7 Series",2023,"North America","White","Hybrid","Automatic",3.3,45259,98053,2256,"Low"
"7 Series",2023,"Africa","Grey","Electric","Automatic",2.4,1000,105063,1507,"Low"
"i8",2023,"South America","Red","Hybrid","Automatic",3.7,12706,99891,1054,"Low"
"X6",2021,"Middle East","Silver","Electric","Manual",3.7,66958,87487,2801,"Low"
"5 Series",2020,"Middle East","White","Electric","Automatic",1.8,113386,81784,2218,"Low"
"X3",2024,"Middle East","Blue","Hybrid","Manual",4.7,44565,93626,2781,"Low"
"M3",2011,"Asia","White","Hybrid","Manual",3.1,215603,55889,3445,"High"
"M3",2023,"Europe","Red","Diesel","Manual",2.2,20951,88214,3342,"High"
"X3",2022,"Africa","Black","Hybrid","Automatic",2.6,35637,92995,1868,"Low"
"5 Series",2021,"South America","Silver","Diesel","Manual",4.5,92217,86061,3412,"High"
"5 Series",2023,"Europe","Black","Petrol","Automatic",2.8,43417,96218,1811,"Low"
"5 Series",2019,"Middle East","Blue","Hybrid","Automatic",3.5,81153,81193,3645,"High"
"i8",2015,"South America","Red","Hybrid","Manual",4.8,146964,68914,3452,"High"
"X3",2022,"Africa","Black","Diesel","Manual",3.8,29855,98183,2822,"Low"
"7 Series",2018,"Africa","Silver","Petrol","Automatic",3.9,134050,82022,2424,"Low"
"M5",2013,"Middle East","Blue","Electric","Automatic",2.4,195809,53415,6002,"High"
"i3",2019,"Africa","White","Hybrid","Manual",3.8,111205,86909,3358,"High"
"3 Series",2022,"Africa","Silver","Hybrid","Automatic",2.9,38736,98040,3303,"High"
"X1",2021,"North America","Grey","Hybrid","Automatic",4.7,66148,93538,3636,"High"
"X1",2011,"North America","Black","Petrol","Manual",2,248590,43731,7158,"High"
"M5",2024,"South America","Red","Diesel","Automatic",2.5,31095,102024,526,"Low"
"5 Series",2012,"Asia","Blue","Diesel","Automatic",1.7,204609,59206,5963,"High"
"i8",2022,"Europe","White","Diesel","Manual",2.8,58208,82341,4632,"High"
"3 Series",2020,"Europe","Blue","Diesel","Automatic",2,112518,81968,3078,"Low"
"X6",2023,"Africa","Blue","Electric","Automatic",4.5,41299,106254,1722,"Low"
"X6",2013,"Europe","Grey","Electric","Automatic",4.7,189997,67272,4609,"High"
"X5",2017,"Middle East","Grey","Petrol","Manual",3.8,138573,71670,4803,"High"
"i8",2017,"North America","White","Petrol","Manual",1.9,97497,68767,4428,"High"
"X1",2024,"South America","Black","Hybrid","Automatic",2.7,36131,101404,2333,"Low"
"i8",2022,"Asia","White","Petrol","Automatic",4.9,44404,98315,2879,"Low"
"i3",2014,"Middle East","Red","Diesel","Automatic",2,149135,74236,1660,"Low"
"M3",2022,"South America","Silver","Diesel","Manual",3.4,19483,101547,100,"Low"
