"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"i3",2023,"Africa","Grey","Hybrid","Manual",3.1,46656,113555,1249,"High"
"X5",2024,"Middle East","White","Petrol","Manual",4,17098,114721,1382,"Low"
"M5",2023,"Asia","Red","Petrol","Automatic",4.1,28552,118183,1605,"Low"
"7 Series",2017,"South America","Black","Hybrid","Manual",3.5,92293,116739,908,"Low"
"i8",2019,"Middle East","Black","Petrol","Automatic",3.6,84441,104647,927,"Low"
"3 Series",2023,"Middle East","Blue","Electric","Manual",4.4,1000,109421,507,"Low"
"7 Series",2019,"North America","White","Diesel","Manual",2.9,135811,74550,5447,"High"
"M5",2021,"South America","White","Electric","Automatic",1.5,58041,127781,1579,"High"
"5 Series",2022,"Europe","Red","Diesel","Automatic",2.2,28366,89284,3120,"Low"
"M5",2022,"Africa","Red","Hybrid","Automatic",1.6,54989,98489,970,"Low"
"M3",2024,"Europe","Silver","Electric","Automatic",2.9,21710,102067,2165,"Low"
"5 Series",2020,"Middle East","Black","Petrol","Manual",2.8,99044,90477,2258,"High"
"3 Series",2015,"Africa","Red","Petrol","Automatic",1.8,146543,88295,1026,"High"
"X5",2015,"Asia","Blue","Hybrid","Manual",4.1,158700,87538,5820,"High"
"i3",2021,"North America","Black","Hybrid","Automatic",3.4,61007,76249,5246,"High"
"X3",2022,"North America","Blue","Hybrid","Automatic",2.3,57662,88027,2928,"Low"
"M3",2019,"Middle East","Silver","Petrol","Manual",4.2,120856,97745,2146,"High"
"M5",2019,"North America","Black","Hybrid","Manual",3.8,91180,72286,4019,"High"
"X5",2022,"North America","Blue","Diesel","Manual",2.2,52580,80816,3140,"Low"
"i8",2017,"South America","Red","Diesel","Automatic",4.9,124096,119771,1370,"High"
"i8",2020,"Europe","White","Hybrid","Manual",2.1,99956,70476,5511,"High"
"5 Series",2019,"North America","Blue","Hybrid","Automatic",4.2,109788,78080,2288,"Low"
"X5",2024,"South America","Red","Petrol","Automatic",4.9,17197,149176,864,"Low"
"i8",2020,"North America","Blue","Petrol","Automatic",4,83591,90456,3221,"Low"
"X6",2021,"Middle East","Silver","Petrol","Automatic",3.8,40363,109663,1578,"Low"
"X5",2018,"South America","Blue","Electric","Automatic",4.7,116535,115374,704,"Low"
"i8",2021,"South America","Black","Electric","Automatic",2.4,43795,129846,1092,"Low"
"3 Series",2022,"North America","Black","Hybrid","Automatic",2.5,48426,85148,6072,"High"
"M5",2023,"Asia","Silver","Petrol","Manual",3.7,39939,117304,150,"Low"
"M3",2021,"North America","Grey","Electric","Manual",4.6,59394,87022,4525,"High"
"i3",2023,"Asia","Blue","Electric","Manual",3.7,9127,117569,2214,"Low"
"X5",2019,"Africa","White","Electric","Automatic",4.9,139398,112588,672,"Low"
"X1",2019,"South America","Blue","Diesel","Automatic",2.3,77816,113074,1826,"High"
"M5",2011,"North America","White","Petrol","Manual",4.4,211406,50147,9433,"High"
"i8",2020,"North America","Black","Electric","Manual",4.7,111095,80401,4992,"High"
"X3",2019,"South America","White","Hybrid","Manual",3,116134,115119,894,"Low"
"X5",2024,"South America","Black","Petrol","Manual",4.9,1000,162618,620,"Low"
"5 Series",2018,"Europe","Grey","Hybrid","Automatic",2.2,111251,69383,5971,"High"
"i3",2023,"Europe","Black","Diesel","Manual",4.8,23935,96626,3632,"High"
"X5",2022,"Middle East","Grey","Diesel","Manual",4.7,58600,116112,544,"Low"
"3 Series",2024,"Middle East","Black","Diesel","Manual",1.7,20315,107741,1722,"High"
"3 Series",2021,"South America","White","Diesel","Manual",3.3,69103,116782,1539,"High"
"M5",2021,"Asia","Blue","Hybrid","Automatic",3.4,66156,112068,3141,"Low"
"X5",2023,"South America","Grey","Electric","Automatic",1.7,33717,109794,1657,"High"
"3 Series",2022,"Europe","White","Hybrid","Automatic",1.6,57916,89844,3036,"Low"
"M3",2013,"North America","Black","Electric","Automatic",1.5,159628,54070,5122,"High"
"M3",2019,"North America","Black","Hybrid","Automatic",3.3,83922,85686,3802,"Low"
"X6",2020,"Europe","Blue","Diesel","Automatic",3.1,93843,85843,3737,"High"
"X6",2017,"North America","Silver","Petrol","Manual",4.8,162493,66142,5207,"High"
"7 Series",2019,"Middle East","Black","Electric","Automatic",2.7,95553,80716,1868,"High"
"X3",2023,"Africa","Red","Hybrid","Automatic",3.8,29335,126515,1084,"High"
"X5",2012,"North America","White","Electric","Manual",1.5,201177,42521,8563,"High"
"M5",2015,"Middle East","Red","Diesel","Manual",3.8,163517,78004,2741,"High"
"X1",2012,"Africa","White","Petrol","Automatic",4.7,214231,73241,1886,"High"
"M5",2022,"South America","Silver","Petrol","Manual",2.7,75247,126015,1720,"High"
"M5",2016,"South America","Silver","Diesel","Manual",2.6,132890,106567,442,"Low"
"i8",2019,"Europe","Red","Diesel","Manual",3.7,85233,72191,4062,"High"
"5 Series",2016,"South America","Silver","Electric","Automatic",2.6,139145,104651,1375,"High"
"X3",2022,"Europe","Black","Electric","Automatic",2.9,58540,92704,3896,"High"
"i3",2021,"South America","Red","Electric","Automatic",2.5,77200,111839,1092,"Low"
"i8",2016,"Asia","Silver","Hybrid","Automatic",2.7,153338,73738,7635,"High"
"5 Series",2017,"Africa","Black","Hybrid","Automatic",3.9,147389,89496,2109,"High"
"5 Series",2016,"South America","Red","Diesel","Automatic",4.7,169480,103583,2306,"High"
"M5",2024,"North America","White","Diesel","Manual",3.5,28691,83731,3775,"Low"
"3 Series",2021,"Africa","White","Electric","Automatic",1.5,83016,116160,891,"Low"
"M3",2017,"Europe","Blue","Electric","Automatic",2.4,116644,78133,3870,"High"
"X1",2024,"Asia","Silver","Hybrid","Automatic",4.8,36470,122281,3446,"Low"
"7 Series",2023,"North America","White","Petrol","Automatic",4.7,45687,97037,1282,"Low"
"X3",2015,"Europe","Blue","Petrol","Automatic",1.9,161686,59985,9224,"High"
"M5",2017,"South America","Red","Petrol","Manual",4.7,133351,116214,1849,"High"
"i3",2021,"Middle East","Grey","Petrol","Manual",4.9,72953,102870,2394,"High"
"i3",2015,"Africa","Grey","Diesel","Manual",2.6,137415,92551,1472,"High"
"X6",2023,"North America","Grey","Petrol","Automatic",4,11463,104954,3179,"Low"
"i3",2024,"Middle East","Blue","Petrol","Manual",3.5,23444,116053,796,"Low"
"M5",2020,"North America","White","Diesel","Automatic",2.7,59988,82944,3437,"Low"
"X5",2017,"Europe","Red","Diesel","Automatic",2,144164,60602,5518,"High"
"M5",2024,"Africa","Blue","Electric","Automatic",2.8,25788,130124,163,"Low"
"5 Series",2017,"Europe","Black","Hybrid","Automatic",4.7,124285,76774,5635,"High"
"X3",2019,"Europe","Black","Diesel","Automatic",4.3,97152,85004,3103,"Low"
"i3",2024,"South America","Red","Electric","Manual",2.7,1000,144215,1540,"High"
"5 Series",2016,"Europe","Black","Electric","Automatic",3.4,114461,79406,5069,"High"
"i8",2024,"Europe","Silver","Electric","Automatic",2.9,31294,92625,3758,"High"
"X5",2015,"South America","Blue","Electric","Automatic",3.1,167210,97362,1770,"High"
"X3",2014,"Europe","Blue","Electric","Automatic",4.2,155798,67419,6381,"High"
"M5",2014,"South America","Grey","Hybrid","Automatic",3.4,139226,101291,1304,"Low"
"7 Series",2024,"South America","White","Petrol","Manual",2.1,1000,123022,902,"Low"
"X5",2021,"Asia","Grey","Diesel","Manual",2.4,74777,94242,3840,"Low"
"X6",2016,"Africa","Red","Diesel","Manual",3.5,125353,96000,1237,"High"
"M5",2024,"North America","Red","Diesel","Manual",3.9,8283,100036,2100,"Low"
"i8",2024,"Africa","Silver","Petrol","Manual",3.3,29994,111848,727,"Low"
"i8",2019,"Europe","Blue","Diesel","Manual",3.7,55040,85433,3099,"Low"
"i8",2023,"Africa","Silver","Petrol","Automatic",4.3,54941,132339,600,"Low"
"5 Series",2024,"Middle East","White","Hybrid","Automatic",3.4,11860,120894,1090,"Low"
"X3",2018,"North America","Black","Hybrid","Automatic",4.9,96303,83660,4918,"High"
"3 Series",2024,"Asia","Silver","Hybrid","Automatic",2.3,25094,116789,1605,"Low"
"X5",2018,"North America","White","Electric","Manual",4.7,116971,84830,3960,"High"
"X3",2022,"North America","White","Hybrid","Automatic",2.4,55125,84735,4388,"High"
"M5",2022,"Africa","Grey","Petrol","Manual",3.4,21398,134178,1118,"High"
"X1",2016,"Middle East","Grey","Hybrid","Manual",3.1,148160,80899,2298,"High"
"M5",2023,"Europe","Black","Hybrid","Automatic",2.8,4687,104620,110,"Low"
"X3",2019,"Africa","White","Hybrid","Manual",4.9,131282,110240,650,"Low"
"5 Series",2021,"Europe","Blue","Electric","Manual",2.5,100235,77755,3156,"Low"
"X6",2022,"Asia","Red","Electric","Automatic",3.9,44272,122959,150,"Low"
"X6",2017,"North America","Red","Diesel","Manual",4.3,113657,67326,4069,"High"
"M5",2017,"North America","Grey","Petrol","Manual",2.2,112003,63222,3599,"Low"
"5 Series",2020,"Middle East","Silver","Electric","Manual",4.9,77567,105810,864,"Low"
"i3",2015,"Asia","Blue","Electric","Automatic",3.4,169567,89867,5109,"High"
"3 Series",2021,"Africa","White","Hybrid","Manual",4.7,66659,123033,521,"Low"
"5 Series",2017,"Europe","Grey","Hybrid","Automatic",3.8,152506,74939,3741,"High"
"M5",2012,"South America","White","Hybrid","Manual",3.8,207957,79895,1785,"High"
"7 Series",2020,"Africa","Silver","Hybrid","Manual",2.7,95114,105079,631,"Low"
"M3",2019,"Middle East","Grey","Hybrid","Manual",4.2,94440,104504,1265,"Low"
"M3",2020,"North America","Red","Hybrid","Automatic",1.6,86494,78831,120,"Low"
"5 Series",2014,"North America","Grey","Petrol","Manual",3.4,192484,63332,5812,"High"
"M3",2020,"Europe","Black","Petrol","Automatic",1.6,112011,75734,3612,"Low"
"M3",2022,"Europe","Black","Diesel","Automatic",2.6,36212,92246,3729,"High"
"X1",2022,"Asia","Silver","Petrol","Automatic",1.8,46189,111163,4456,"Low"
"M3",2018,"Middle East","White","Hybrid","Automatic",4.7,128499,95297,2014,"High"
"7 Series",2022,"Middle East","Silver","Diesel","Manual",3.7,59441,106041,2099,"High"
"3 Series",2024,"North America","White","Petrol","Manual",3.8,1000,101049,496,"Low"
"X1",2023,"Middle East","Red","Hybrid","Automatic",4.5,49134,112227,1698,"High"
"X5",2024,"Middle East","Silver","Electric","Manual",4.1,4580,112053,668,"Low"
"X1",2023,"South America","Blue","Hybrid","Automatic",1.9,30574,134411,1286,"Low"
"i8",2024,"Europe","Blue","Electric","Manual",3.7,17542,103238,3090,"Low"
"i3",2017,"Africa","Red","Diesel","Manual",4.9,127761,108159,996,"High"
"X3",2016,"North America","Silver","Electric","Manual",2.2,177246,61353,6112,"High"
"X6",2022,"North America","Blue","Hybrid","Manual",3.7,38699,92337,2628,"Low"
"i8",2015,"Middle East","Silver","Petrol","Manual",3.5,126524,85754,2349,"High"
"3 Series",2022,"Africa","Grey","Electric","Automatic",2.9,55574,127964,369,"Low"
"i8",2014,"Middle East","Silver","Petrol","Manual",4.8,153238,81374,2648,"High"
"M3",2023,"Middle East","Grey","Hybrid","Automatic",2.7,58380,87592,1206,"Low"
"M5",2024,"Africa","Silver","Petrol","Manual",1.8,1000,131877,598,"Low"
"i8",2023,"South America","Blue","Petrol","Manual",4.9,26961,139745,1010,"Low"
"M5",2013,"Asia","Grey","Electric","Manual",4.1,196052,81428,3987,"Low"
"i3",2022,"South America","Grey","Hybrid","Automatic",2.7,48917,116369,1187,"Low"
"7 Series",2013,"Asia","White","Electric","Automatic",2.5,233529,60512,9854,"High"
"i8",2019,"Asia","White","Hybrid","Manual",4.7,84957,98984,4854,"Low"
"X5",2020,"Middle East","Silver","Electric","Automatic",2.5,55181,103724,1071,"Low"
"5 Series",2017,"North America","Grey","Diesel","Manual",3.4,136575,70253,5012,"High"
"X6",2019,"Middle East","White","Petrol","Automatic",2.3,66617,100280,806,"Low"
"5 Series",2017,"Africa","White","Electric","Automatic",5,136678,106779,1246,"High"
"M3",2012,"South America","Grey","Diesel","Automatic",4.2,209727,93762,1759,"High"
"M3",2024,"North America","Red","Diesel","Automatic",3.5,40162,94467,1903,"Low"
"X3",2024,"Africa","Blue","Petrol","Automatic",4.1,19742,148532,560,"Low"
"i8",2024,"Europe","Blue","Electric","Manual",4.7,19810,112429,557,"Low"
"M3",2019,"Middle East","Blue","Petrol","Manual",4.9,93104,101193,557,"Low"
"3 Series",2024,"Asia","Black","Electric","Manual",4.3,29325,120954,1274,"Low"
"i8",2018,"South America","Black","Electric","Automatic",4.5,106676,119444,1234,"Low"
"X5",2018,"Africa","White","Hybrid","Automatic",2.9,67173,110962,987,"High"
"X5",2018,"Africa","Black","Electric","Automatic",2.9,99490,113790,759,"Low"
"M5",2018,"Middle East","White","Petrol","Manual",4.3,106585,93400,966,"Low"
"X1",2017,"Europe","Red","Petrol","Manual",4.2,115561,75995,4641,"High"
"i8",2013,"Middle East","Black","Diesel","Manual",4.7,200866,70095,2146,"High"
"i8",2017,"Middle East","Blue","Diesel","Automatic",2,93254,86280,2460,"High"
"7 Series",2016,"North America","Black","Electric","Automatic",3.9,129958,67694,4290,"High"
"X5",2020,"Asia","Black","Electric","Manual",3.8,88408,93794,8012,"High"
"X1",2021,"North America","Grey","Petrol","Manual",4.3,52176,88768,3523,"Low"
"i3",2023,"Middle East","Silver","Hybrid","Manual",1.6,6603,111873,1132,"Low"
"X1",2014,"Africa","Silver","Petrol","Automatic",4.4,175279,107467,447,"Low"
"7 Series",2022,"South America","Silver","Petrol","Manual",2.6,55616,122794,1492,"High"
"5 Series",2024,"Africa","White","Petrol","Manual",3.9,30223,134088,30,"Low"
"3 Series",2020,"South America","Silver","Petrol","Manual",3.7,55364,119715,1905,"High"
"X3",2022,"Europe","Blue","Hybrid","Automatic",3,77159,88079,3011,"Low"
"X6",2011,"Africa","Blue","Hybrid","Automatic",4.1,232518,65061,1951,"High"
"M3",2022,"North America","Silver","Hybrid","Manual",4.9,40584,98545,1778,"Low"
"M5",2023,"Africa","Grey","Hybrid","Automatic",2.6,14077,124556,891,"Low"
"X5",2022,"Africa","White","Diesel","Manual",4.1,33719,126083,1188,"High"
"i3",2015,"South America","Grey","Electric","Manual",2.6,133655,93120,1408,"High"
"i8",2017,"Europe","Silver","Hybrid","Manual",4.5,127358,83267,4610,"High"
"i3",2022,"North America","Red","Diesel","Manual",3,30768,96663,2016,"Low"
"7 Series",2023,"North America","Silver","Diesel","Manual",3.1,42480,89082,3690,"Low"
"X3",2020,"North America","Grey","Petrol","Automatic",4.2,62832,95987,2026,"Low"
"M3",2019,"Europe","Blue","Hybrid","Automatic",3.2,83678,86316,212,"Low"
"7 Series",2024,"North America","White","Hybrid","Manual",2.4,65268,77612,2284,"Low"
"3 Series",2024,"South America","Grey","Petrol","Automatic",5,14450,162508,273,"Low"
"X5",2021,"South America","White","Hybrid","Automatic",3.7,58543,134533,878,"Low"
"i3",2017,"North America","Red","Electric","Manual",3.8,109118,66097,4129,"High"
"X6",2015,"Africa","Silver","Petrol","Manual",3.8,124959,108705,1085,"High"
"M5",2022,"Europe","Blue","Petrol","Automatic",4.6,60062,103009,4061,"High"
"7 Series",2024,"Middle East","Red","Petrol","Manual",2.1,13096,103196,1637,"Low"
"5 Series",2017,"North America","Blue","Electric","Manual",1.7,153206,62950,6582,"High"
"X1",2014,"North America","Grey","Hybrid","Automatic",2.9,150577,61379,4960,"High"
"i3",2024,"Africa","Red","Diesel","Automatic",3.5,1000,128136,604,"Low"
"X1",2018,"Middle East","Red","Petrol","Manual",2.5,144586,72884,1607,"Low"
"X6",2016,"Asia","Silver","Petrol","Automatic",3.9,166420,97010,5499,"High"
"X1",2022,"North America","Grey","Petrol","Automatic",1.8,67424,82470,3694,"Low"
"7 Series",2019,"Europe","Blue","Electric","Manual",4.3,105147,81110,3722,"High"
"M5",2022,"North America","Silver","Petrol","Automatic",4,50654,95608,3055,"Low"
"i3",2012,"Middle East","White","Electric","Automatic",2.2,188658,59575,2438,"High"
"X1",2014,"South America","Grey","Diesel","Automatic",2.5,167767,94038,1322,"High"
"i3",2011,"Middle East","White","Electric","Automatic",4.3,228669,68271,1967,"High"
"i3",2020,"South America","Black","Petrol","Manual",4.2,56121,132706,974,"Low"
"i3",2021,"Africa","Silver","Hybrid","Automatic",4.3,45993,124344,733,"Low"
"M3",2023,"North America","Blue","Electric","Automatic",2.6,44426,95507,3493,"Low"
"i3",2012,"South America","Red","Petrol","Manual",4.9,193717,83346,1292,"Low"
"X1",2017,"North America","White","Diesel","Automatic",4,132133,70184,6587,"High"
"X1",2019,"Middle East","Blue","Electric","Manual",1.7,63767,93570,1204,"Low"
"7 Series",2012,"Middle East","Silver","Diesel","Manual",3.2,165226,68861,2713,"High"
"3 Series",2013,"Europe","Blue","Electric","Automatic",3.8,195302,64040,4957,"High"
"M5",2023,"South America","Black","Diesel","Manual",2.1,60695,120228,1298,"Low"
"M5",2012,"Middle East","Silver","Petrol","Automatic",4.7,198447,73816,2580,"High"
"X6",2023,"South America","Red","Hybrid","Manual",4.1,25515,141271,590,"Low"
"X6",2020,"Africa","White","Hybrid","Automatic",1.8,70442,109481,1268,"High"
"X3",2016,"North America","Blue","Diesel","Manual",4.7,122833,78762,4814,"High"
"i3",2016,"North America","Red","Electric","Manual",2.9,132010,64130,5144,"High"
"X1",2023,"Middle East","Blue","Hybrid","Automatic",3.1,42694,100474,1206,"Low"
"i3",2018,"Europe","Red","Petrol","Automatic",4.2,134822,77233,4045,"High"
"3 Series",2017,"North America","Red","Petrol","Manual",3.8,128685,64922,5168,"High"
"5 Series",2022,"Asia","White","Petrol","Automatic",3,46690,113584,2500,"Low"
"i3",2019,"South America","Grey","Electric","Manual",2.4,103529,98186,2126,"High"
"X3",2016,"Europe","Black","Diesel","Manual",3.3,162630,66490,4839,"High"
"X3",2013,"Middle East","White","Petrol","Automatic",3.5,216367,73078,2805,"High"
"M5",2020,"South America","Red","Hybrid","Manual",3.7,69012,130784,584,"Low"
"i8",2020,"Middle East","Black","Petrol","Manual",3.6,108289,97479,1367,"Low"
"M3",2021,"South America","White","Hybrid","Manual",3.7,62095,129259,784,"Low"
"3 Series",2020,"South America","Grey","Electric","Automatic",3.2,79967,123376,1102,"Low"
"X1",2023,"Africa","Grey","Petrol","Automatic",3.5,51118,125059,755,"Low"
"M5",2019,"Asia","Black","Electric","Automatic",2.5,102914,103337,5374,"High"
"M3",2023,"North America","Blue","Electric","Automatic",2.1,28459,86619,3035,"Low"
"3 Series",2023,"South America","White","Diesel","Automatic",3.6,47733,133357,1084,"Low"
"3 Series",2017,"Africa","White","Diesel","Automatic",1.7,125772,93038,1067,"High"
"X6",2022,"South America","White","Petrol","Automatic",1.7,49735,124768,1325,"High"
"X1",2015,"Asia","White","Petrol","Automatic",2.4,161386,72719,5517,"High"
"i8",2021,"South America","White","Electric","Automatic",2.2,67865,114367,1252,"Low"
"X1",2020,"Middle East","Silver","Electric","Manual",2.8,78138,89840,2104,"High"
"X6",2018,"Middle East","White","Diesel","Automatic",2.8,105116,93720,960,"Low"
"M5",2024,"North America","Red","Diesel","Automatic",1.9,18249,103986,2951,"Low"
"i3",2021,"Europe","Blue","Petrol","Manual",2.4,35206,93864,2951,"Low"
"M5",2021,"Asia","Silver","Petrol","Manual",1.5,98039,88836,3988,"Low"
"i8",2021,"Asia","Black","Diesel","Automatic",2.7,79732,110610,7016,"High"
"3 Series",2021,"Asia","Grey","Electric","Automatic",4.3,62799,113104,4186,"Low"
"5 Series",2019,"Middle East","Black","Diesel","Automatic",2.4,72088,89211,1840,"High"
"7 Series",2021,"Europe","Silver","Hybrid","Automatic",3.8,49152,95193,2361,"Low"
